exp,checkpoint,checkpoint_file,sweep,sweep_val,d_x,d_model,n_layers,n_heads,episode,probe_kind,selection_mode,gamma,min_explainable_frac,n_causal,causal_damage_tau,causal_max_keep,tau_sv,n_build,n_val,n_eval,B_nat,dim_R_nat,dim_over_nctx,dim_over_rT,r_eff_T_task,mean_s,mean_hidden_s,sum_candidate_rank,mean_candidate_rank,max_causal_damage,mean_causal_damage,sum_kept_causal_damage,E_F_T,E_TQ_T,E_F_TQ,X_use,X_sub,max_val_closure,mean_val_closure,max_build_closure,mean_build_closure,max_val_refinement,mean_val_refinement,max_build_refinement,mean_build_refinement,s_list,candidate_ranks,mse_model,mse_krr,mse_ratio,E_pointwise_F_T
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,0,task,causal,0.95,0.001,8,0.01,0,0.001,8,16,16,42,3,0.06382978723404255,1.0,3,0.6666666666666666,10.666666666666666,131,14.555555555555555,4.973161457378627,0.27137727379035703,7.674804267915134,0.005353875475844502,1.9907381682180416e-13,0.005353875475847441,0.9999714046935807,1.0,0.016745867877072686,0.009488116233418121,0.01622950360366452,0.009239445189496105,0.9999975385713168,0.8888297106161112,0.9999975532012448,0.8888323177328864,"[3, 1, 0, 0, 0, 1, 1, 0, 0]","[3, 16, 16, 16, 16, 16, 16, 16, 16]",0.014883903564457915,0.01650283107858338,0.9019000130088931,0.004753614882735176
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,1,task,causal,0.95,0.001,8,0.01,0,0.001,8,16,16,45,3,0.06382978723404255,1.0,3,0.6666666666666666,11.333333333333334,136,15.11111111111111,1.1735724001815098,0.03881079755697239,2.870799163312787,0.007295656217270803,4.391983962279211e-14,0.007295656217266892,0.9999467365451528,1.0,0.03785165010369769,0.018866095905589957,0.0381908209434235,0.019087930141494243,0.9999899241821782,0.8886575846688414,0.9999899501823372,0.8886452003390515,"[3, 1, 1, 0, 0, 0, 1, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.0019225857825818172,0.0024362826635629707,0.7891472575559474,0.007305611424720733
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,2,task,causal,0.95,0.001,8,0.01,0,0.001,8,16,16,57,3,0.06382978723404255,1.0,3,0.8888888888888888,12.555555555555555,132,14.666666666666666,1.9968358836941782,0.10000352131976895,3.7805657672014976,0.006348567641211033,8.889773092775721e-14,0.006348567641199581,0.9999596239632036,1.0,0.025950684539252068,0.014254927183501373,0.02771354769275787,0.014375318007371483,0.9999931018276949,0.888753593433897,0.9999934098828576,0.888746154554004,"[3, 2, 1, 0, 0, 1, 1, 0, 0]","[4, 16, 16, 16, 16, 16, 16, 16, 16]",0.01906015090790114,0.017243523224904467,1.1053513054903394,0.0054086651848543
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,3,task,causal,0.95,0.001,8,0.01,0,0.001,8,16,16,64,3,0.06382978723404255,1.0,3,1.0,12.333333333333334,136,15.11111111111111,1.4034776485958647,0.04765079490709239,3.4969327979420384,0.00897273694885964,3.667072860295631e-13,0.008972736948792156,0.9999196710167118,1.0,0.03664937968254287,0.018675281315143375,0.04349445647344522,0.021194202056266122,0.9999897778562352,0.8886523998396376,0.999992034266155,0.8885713347872802,"[3, 4, 0, 0, 0, 0, 1, 1, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.005264468888637075,0.006806994134923132,0.7733911304003972,0.00959775700554823
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,0,task,causal,0.95,0.001,8,0.01,0,0.001,8,16,16,62,5,0.10638297872340426,1.0,5,1.0,10.444444444444445,133,14.777777777777779,53.74143946930438,2.1862903047634195,99.36852586271226,0.012137684700355516,2.915291361750397e-13,0.01213768470036316,0.9998518486216319,1.0,0.01628977704336587,0.009292763348826064,0.014744537587676503,0.00844667491633669,0.9999965899547865,0.8888350676900195,0.9999971371229541,0.888843619937652,"[5, 1, 0, 0, 0, 1, 1, 1, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.007963216506779294,0.009346638379402642,0.8519872261590841,0.011578431727539326
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,1,task,causal,0.95,0.001,8,0.01,0,0.001,8,16,16,70,5,0.10638297872340426,1.0,5,1.1111111111111112,12.666666666666666,133,14.777777777777779,580.1467300624456,13.62913941878711,613.5585996802195,0.010206951736397064,3.0110997322803403e-13,0.010206951736365768,0.9998950786961125,1.0,0.01673224386111368,0.009197708541441208,0.018115388134069637,0.009303696528116865,0.9999969024779801,0.8888345660211192,0.9999970725010933,0.888831016886634,"[5, 2, 0, 0, 0, 1, 1, 1, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.016858384935091397,0.016377206997479368,1.0293809523007242,0.007668807696538315
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,2,task,causal,0.95,0.001,8,0.01,0,0.001,8,16,16,60,5,0.10638297872340426,1.0,5,0.8888888888888888,9.88888888888889,133,14.777777777777779,99.1655367183004,2.5631650528037118,115.52817990784027,0.005841241911437802,1.8621084891760075e-13,0.0058412419114415885,0.9999659412836494,1.0,0.023697804127561267,0.01311503861195422,0.027809388683904823,0.014983072664592346,0.9999952307277071,0.8887796222427149,0.9999955787469765,0.888741496722083,"[5, 1, 0, 0, 0, 1, 1, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.007419675841272566,0.0037061001577739622,2.002017086804565,0.014328417401741393
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,3,task,causal,0.95,0.001,8,0.01,0,0.001,8,16,16,60,5,0.10638297872340426,1.0,5,0.8888888888888888,13.222222222222221,133,14.777777777777779,2.0485675645016936,0.07867285324630563,3.907538171721276,0.005869792793828716,1.317878345149386e-12,0.005869792793861722,0.9999654188937744,1.0,0.031453641984737095,0.01654751692627318,0.024621102549420973,0.012220889165532298,0.9999935158765126,0.8887123120393243,0.9999973044890421,0.888786781540566,"[5, 1, 0, 0, 0, 1, 1, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.005768602916561557,0.006003941346143602,0.9608026767727826,0.014506358234450822
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,0,task,causal,0.95,0.001,8,0.01,0,0.001,8,16,16,127,8,0.1702127659574468,1.0,8,1.7777777777777777,11.0,136,15.11111111111111,14480.423166396626,216.8224603152209,15655.99575353122,0.01496801653706668,1.5348814663815705e-12,0.014968016537237382,0.9997712882745424,1.0,0.02374719605330764,0.013550566780592833,0.01978850019777703,0.011183014367375442,0.9999973891405207,0.8888094434551834,0.999997964924998,0.8888022816014323,"[8, 6, 0, 0, 0, 1, 1, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.017011616328460377,0.007442037654094978,2.2858815178259335,0.010170203737376319
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,1,task,causal,0.95,0.001,8,0.01,0,0.001,8,16,16,95,8,0.1702127659574468,1.0,8,1.3333333333333333,13.0,136,15.11111111111111,30.660848507667943,0.4584244165278005,33.4069473578289,0.009465436986365922,1.5894603383443254e-12,0.009465436986438905,0.9999106677519242,1.0,0.03630416991332932,0.0217593391652085,0.03776791390781437,0.020275165314834656,0.9999937053470359,0.888602233908883,0.9999970173331646,0.8885871614669092,"[8, 2, 0, 0, 0, 1, 1, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.04195703131113793,0.03545306511505075,1.1834528601400411,0.008401976222376885
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,2,task,causal,0.95,0.001,8,0.01,0,0.001,8,16,16,83,8,0.1702127659574468,1.0,8,1.1111111111111112,12.444444444444445,136,15.11111111111111,55.37328415056571,0.7885812327664843,56.85308535491237,0.01193228707520953,8.501970399111234e-13,0.011932287075240166,0.9998576818965957,1.0,0.04111301370565938,0.021705529633100358,0.037852003237383046,0.01839089620102148,0.999992972569066,0.8885961556480865,0.9999968209981612,0.8886614250788263,"[8, 1, 0, 0, 0, 0, 1, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.008216035884746065,0.008721588182026273,0.9420343764542716,0.012494153307158725
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,3,task,causal,0.95,0.001,8,0.01,0,0.001,8,16,16,103,8,0.1702127659574468,1.0,8,1.4444444444444444,10.333333333333334,136,15.11111111111111,29705.129873781843,209.0362868448375,29903.585652603695,0.011066730922223532,3.982829193340035e-12,0.011066730922555168,0.9998770601487114,1.0,0.051586193011086766,0.025723266542889586,0.03510850700003496,0.019067479179785025,0.9999960292201125,0.888606018447537,0.9999979369276814,0.8886249770792628,"[8, 3, 0, 0, 0, 1, 1, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.05421276855263582,0.056986206862753935,0.951331410479773,0.014012226584939847
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,0,task,causal,0.95,0.001,8,0.01,0,0.001,8,16,16,183,10,0.2127659574468085,1.0,10,2.5555555555555554,12.666666666666666,136,15.11111111111111,78.9518422585853,1.1898031908628741,85.84367938682867,0.018263830391322906,7.904565499667968e-12,0.01826383039273669,0.9996740722214001,1.0,0.35262946293853864,0.04984903110888867,0.01953284954768971,0.009407340944163015,0.9999989787814283,0.888805084664009,0.9999998177583661,0.8888213817444675,"[8, 13, 0, 0, 0, 1, 1, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.06914823698658967,0.10824657244016317,0.6388030163709213,0.011452534714574069
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,1,task,causal,0.95,0.001,8,0.01,0,0.001,8,16,16,161,10,0.2127659574468085,1.0,10,2.3333333333333335,12.333333333333334,136,15.11111111111111,9.807205201416464,0.3380390758659633,24.544722498054035,0.014384022302203859,1.985811718003547e-12,0.014384022302453775,0.9997924639787013,1.0,0.24362996889460806,0.038158022117858986,0.022095174001971193,0.010894231863984324,0.9999985816602032,0.8888017655234544,0.9999992675865564,0.8888026487613634,"[8, 10, 0, 0, 0, 1, 1, 1, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.028524527611234377,0.01088801161897238,2.61981054112124,0.013964527646195478
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,2,task,causal,0.95,0.001,8,0.01,0,0.001,8,16,16,151,10,0.2127659574468085,1.0,10,2.111111111111111,12.222222222222221,136,15.11111111111111,57.40555671145983,0.9352312044508051,67.50681314206305,0.0108730786115444,3.7586183035171516e-12,0.010873078610857912,0.999881750475584,1.0,0.36046364967689104,0.04833925000784593,0.014926181585172373,0.00799039007023631,0.9999985762184824,0.8888429002666443,0.9999993547043241,0.8888450792833542,"[8, 9, 0, 0, 0, 1, 1, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.010877037421962221,0.019345981603745087,0.5622375563438246,0.011180588823236476
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,3,task,causal,0.95,0.001,8,0.01,0,0.001,8,16,16,116,10,0.2127659574468085,1.0,10,1.6666666666666667,12.444444444444445,136,15.11111111111111,53.73530719712072,1.005779060651502,72.50288789198615,0.018239990625609676,1.457988655761641e-12,0.01823999062555928,0.9996656550942722,1.0,0.4231995487909867,0.05739252636913074,0.020229174195514905,0.010217413310272407,0.9999973945290079,0.8888142915532972,0.9999980825548057,0.8888149343909666,"[8, 4, 0, 0, 1, 1, 1, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.027345937759282193,0.017090297430100855,1.600085538073682,0.0049761943637391046
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,0,task,causal,0.95,0.001,8,0.01,0,0.001,8,16,16,209,14,0.2978723404255319,0.9333333333333333,15,3.0,12.333333333333334,129,14.333333333333334,139718.52148106607,1501.6644840040137,216237.29532367605,0.012318989176128519,0.34564303324054435,0.34650054401256447,0.8800737873687734,0.8805308935725149,0.542413515023981,0.08191879290305086,0.13393662532965797,0.023899684921928368,0.9999986963585363,0.8888024623033832,0.9999997102680407,0.8887900347166457,"[8, 16, 0, 0, 0, 1, 1, 1, 0]","[8, 16, 15, 10, 16, 16, 16, 16, 16]",0.06962566758722934,0.05798202853385872,1.2008146204572903,0.010681149483050698
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,1,task,causal,0.95,0.001,8,0.01,0,0.001,8,16,16,209,14,0.2978723404255319,0.9333333333333333,15,3.0,12.222222222222221,134,14.88888888888889,31.03656429123771,0.26527200528394335,34.812985023082724,0.01727492029532578,0.22405668781218108,0.22341670857080087,0.950310834288122,0.9497986006467353,0.4684520733990726,0.07242387104833176,0.10433379235570484,0.017342131527056902,0.9999988668089103,0.8888488544712362,0.9999996156175892,0.8888529621607741,"[8, 16, 0, 0, 0, 1, 1, 1, 0]","[8, 16, 15, 15, 16, 16, 16, 16, 16]",0.025237288846464034,0.018874245257634377,1.337128372656697,0.01237583278122718
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,2,task,causal,0.95,0.001,8,0.01,0,0.001,8,16,16,214,13,0.2765957446808511,0.8666666666666667,15,3.111111111111111,11.88888888888889,132,14.666666666666666,98057.52633141796,680.9958630016363,98061.24326499565,0.023872100076096654,0.3429276083021505,0.3414562601066358,0.8819405695791916,0.882400655464402,0.43614104933631465,0.07510659801097025,0.1952472114865713,0.02739324048215599,0.999998990633564,0.8888449534310605,0.9999995300640216,0.8888528510670566,"[8, 16, 0, 0, 1, 1, 1, 1, 0]","[8, 16, 15, 13, 16, 16, 16, 16, 16]",0.053841920146550565,0.023455004424836612,2.295540822390002,0.015433234955556947
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,3,task,causal,0.95,0.001,8,0.01,0,0.001,8,16,16,188,14,0.2978723404255319,0.9333333333333333,15,2.6666666666666665,12.777777777777779,132,14.666666666666666,0.69070361052205,0.034611154518962864,2.941783103343786,0.015265064114323608,0.27413520115944956,0.27695126838076967,0.9234155737730545,0.9248498914854184,0.513094390969484,0.07900540908449435,0.13026321083134138,0.023389349977169602,0.9999982079161024,0.8887913011592572,0.9999995139181835,0.8887996080531126,"[8, 13, 0, 0, 1, 1, 1, 0, 0]","[8, 16, 16, 12, 16, 16, 16, 16, 16]",0.01437417966211374,0.016640947760351285,0.8637837140719625,0.014843470782083468
