basis,operator_kind,lambda,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,lambda_mean,lambda_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,rank_mean,rank_std,rho_operator_to_T_mean,rho_operator_to_T_std
matched_response,actLR,0.0,4,0.012604910616735385,0.005544171919902427,0.0063335617625933545,0.0020046284422527254,1.0015370452207824,0.0038996880112708303,0.011420537013129842,0.00527513138809793,0.9999999999999998,1.1102230246251565e-16,0.011420537013118424,0.005275131388092657,0.006318874865048247,0.001978026781086733,0.9998487010759607,0.00012084534300580616,0.9999571373779799,2.578022010975261e-05,-0.09743304177890566,0.07303682417630773,0.0,0.0,0.010451135401294463,0.008485950681648823,0.009098332533213245,0.0033347243732810895,0.01050283461561196,0.00274132370809449,6.0,0.0,0.12704608297755243,0.06848542369212593
matched_response,actLR,0.1,4,0.015868257456928228,0.006982523137055753,0.009787137936225246,0.0034074003657355925,1.0015101396870632,0.003166655572625531,0.01399042768946784,0.006319371943309587,0.9999999999999997,1.6958936828758672e-16,0.013990427689453851,0.0063193719433032695,0.009765635218517331,0.0033735120629723968,0.9997743170867478,0.0001756705267044735,0.9998960969310496,6.829926625507721e-05,-0.16558041848538102,0.10852181950920155,0.1,0.0,0.010451135401294463,0.008485950681648823,0.007272292286108139,0.004359595271986598,0.011133383154774879,0.005135396757422168,6.0,0.0,0.1335333674740724,0.08021178848759498
matched_response,actLR,0.25,4,0.021340578258812352,0.010173928771733618,0.01586987978051285,0.005977797574632195,1.0015422693308489,0.0027596487180783415,0.019026127355429065,0.009201326355513347,0.9999999999999997,2.3111135221866393e-16,0.019026127355410045,0.00920132635550415,0.015834541426633455,0.005928172383715489,0.9995745081728304,0.00035062012224432095,0.9997229098769499,0.0001937321602469567,-0.29634763692705524,0.11911013906318145,0.25,0.0,0.010451135401294463,0.008485950681648823,0.006414482185872955,0.00496696957031382,0.012020036477479153,0.0068956247178049235,6.0,0.0,0.16444397582698783,0.10521730209300845
matched_response,actLR,0.5,4,0.03279009729400806,0.016871221433636716,0.033556340518962474,0.012737653880284024,1.0017126112703982,0.0023823369361452604,0.03361184991993985,0.016955148776194362,0.9999999999999994,3.3917873657517345e-16,0.033611849919906255,0.016955148776177414,0.033477810345183906,0.012654011601535004,0.9986546357424451,0.0011973008089807672,0.9987591432072831,0.000810614037118555,-0.5655173839820559,0.10364034559219328,0.5,0.0,0.010451135401294463,0.008485950681648823,0.009192882203293357,0.003672082792898863,0.01618748270417913,0.013103452578147313,7.75,2.0615528128088303,0.3201737207546812,0.20321216054883798
matched_response,actLR,0.75,4,0.05407433546147908,0.029101877114057078,0.0664361744209505,0.03864492282853467,1.002340815259748,0.0030895075037542406,0.06393306233899963,0.0336374571063767,0.9999999999999989,6.568167990716596e-16,0.06393306233893577,0.033637457106343104,0.0662082581798625,0.038341573265404355,0.99506395464953,0.0043592053505798305,0.994513909368439,0.0055917670171361416,-0.6629435165239917,0.11371350337601897,0.75,0.0,0.010451135401294463,0.008485950681648823,0.035473631499530776,0.02622152815542181,0.04387184108282444,0.03345145864958021,17.25,4.856267428111155,1.5473298205372044,1.0869259717524573
matched_response,actLR,0.9,4,0.09031983882957066,0.04950631147048822,0.15555717390895424,0.09637439480559383,1.0042688959139265,0.006500816595855119,0.13821651593432271,0.07472197755868915,0.9999999999999977,1.4232233556883715e-15,0.13821651593418485,0.07472197755861462,0.1544983838883311,0.09485301786333984,0.9767086642753127,0.019348718326479147,0.9693824281275566,0.030710908588901534,-0.7845679548913842,0.10561601777557972,0.9,0.0,0.010451135401294463,0.008485950681648823,0.0750522878096058,0.07369878147562349,0.081517263023451,0.08516539776671853,20.0,0.0,7.1718731082303675,4.9452946946412615
matched_response,actLR,1.0,4,0.3027364511777436,0.11318484508182364,0.6990629732657275,0.044151337285814295,1.0322257784312825,0.030818063047673466,0.7049153786003899,0.05598908160445075,0.9999999999999754,1.1857057158180406e-14,0.7049153785997022,0.055989081604392,0.6769214576836822,0.029976454070530265,0.5007432260694612,0.0774127712110877,0.5411033992784169,0.040239914939818135,-0.902077714103281,0.058172567837287845,1.0,0.0,0.010451135401294463,0.008485950681648823,0.5676070338681317,0.32734151298101066,0.5753227784758144,0.3374452803822593,20.0,0.0,814.6534278623411,621.1298640989909
matched_response,galerkin,0.0,4,0.012604910616735385,0.005544171919902427,0.012759216183385005,0.0055447283484876585,1.0015370452207824,0.0038996880112708303,0.002845475962820592,0.0007026110364501455,0.9999999999999998,1.1102230246251565e-16,0.0028454759628177475,0.0007026110364494428,0.012728775038875028,0.005500456232864343,0.9999915330198437,4.322798718095715e-06,0.9998152870219325,0.00014075680383089274,-0.17593824397938707,0.1276831731490992,0.0,0.0,0.010451135401294463,0.008485950681648823,0.011690825595385972,0.007281833252695382,0.0023956206227301277,0.0031218069463539175,6.0,0.0,0.007577690427478729,0.005639609720651945
matched_response,galerkin,0.1,4,0.015868257456928228,0.006982523137055753,0.01655477648053985,0.007126181157260181,1.0015101396870632,0.003166655572625531,0.005566216048806218,0.002146252533302575,0.9999999999999997,1.6958936828758672e-16,0.005566216048800653,0.0021462525333004285,0.016517528607465307,0.00707857914958262,0.9999655624389456,2.651002237518125e-05,0.9996895915366188,0.00023201685854366797,-0.3033535634511797,0.15974128216799738,0.1,0.0,0.010451135401294463,0.008485950681648823,0.012175993659704487,0.006544493140746906,0.0027873258870248227,0.0029487354882898123,6.0,0.0,0.010833794834759242,0.005078748227338809
matched_response,galerkin,0.25,4,0.021340578258812352,0.010173928771733618,0.024035765666514938,0.011117156887250691,1.0015422693308489,0.0027596487180783415,0.01058156889825754,0.004448519886836127,0.9999999999999997,2.3111135221866393e-16,0.010581568898246962,0.004448519886831678,0.023980323761010967,0.01105097492997686,0.999873188402764,0.00010049948323868815,0.9993333510371398,0.000521963799346652,-0.47740042480742945,0.14018482955215586,0.25,0.0,0.010451135401294463,0.008485950681648823,0.012956570022787517,0.006674670554173665,0.0035793626165394376,0.002649970740747259,6.0,0.0,0.016855185079029163,0.004627694733223272
matched_response,galerkin,0.5,4,0.03279009729400806,0.016871221433636716,0.04432622002182106,0.020662077162162364,1.0017126112703982,0.0023823369361452604,0.025376462913533626,0.010540651701122068,0.9999999999999994,3.3917873657517345e-16,0.025376462913508264,0.010540651701111532,0.04421803031258741,0.020550431226866516,0.9992727061262863,0.0005736322573871904,0.9977280256275675,0.0017619135595482423,-0.7030683474290587,0.05357618628796279,0.5,0.0,0.010451135401294463,0.008485950681648823,0.013705011034574848,0.005894061905120336,0.005123083791964422,0.002843446811047512,7.75,2.0615528128088303,0.03669308782419345,0.00985782034414057
matched_response,galerkin,0.75,4,0.05407433546147908,0.029101877114057078,0.08921702754700724,0.052052728801147426,1.002340815259748,0.0030895075037542406,0.058063225485104245,0.03239587375880324,0.9999999999999989,6.568167990716596e-16,0.05806322548504623,0.032395873758770885,0.08891256511592237,0.05168915686984692,0.9958415423688269,0.0037756613680107846,0.9900907290610702,0.009488172956656268,-0.7950600066181986,0.09147673870587443,0.75,0.0,0.010451135401294463,0.008485950681648823,0.013613795775680846,0.00542782347857186,0.008281341385351807,0.006372922513094276,17.25,4.856267428111155,0.1165832928438861,0.09568489198782462
matched_response,galerkin,0.9,4,0.09031983882957066,0.04950631147048822,0.20127797918129056,0.12484871113888381,1.0042688959139265,0.006500816595855119,0.1477953158884361,0.0876592477088985,0.9999999999999977,1.4232233556883715e-15,0.1477953158882887,0.08765924770881105,0.19993274723031842,0.12299322640417396,0.9723934368198249,0.024789047612084444,0.9486813962789563,0.05015080511668118,-0.877879752926273,0.07897040247433204,0.9,0.0,0.010451135401294463,0.008485950681648823,0.017484925956383273,0.007172152421891253,0.013612858687146222,0.006191393065850856,20.0,0.0,0.2961186882490461,0.1878815237069041
matched_response,galerkin,1.0,4,0.3027364511777436,0.11318484508182364,1.9129946129677167,0.5391176794332424,1.0322257784312825,0.030818063047673466,1.7667603980349522,0.579642538652774,0.9999999999999754,1.1857057158180406e-14,1.7667603980332278,0.5796425386521992,1.8561765712216345,0.5355658651183598,-2.373431408519904,2.225763673642607,-2.660514560462087,2.138049470042255,-0.9848810396137319,0.013959447674603616,1.0,0.0,0.010451135401294463,0.008485950681648823,0.051198153685461774,0.022826021775681663,0.042312785179661236,0.015235026804395617,20.0,0.0,3.265816066432492,1.9623757923752052
